Link Id,Link Type,Link Medium,Packet Id,Transmitter,Receiver,Packet Size(Bytes),Physical Out Time(ms),Physical In Time(ms),Throughput(Mbps),
3,P2P,Wired,333,ROUTER_1,WIRED_NODE_5,226.000000,6640.041160,6640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6640.051440,6640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6640.061720,6640.066720,-1,
1,P2P,Wired,334,WIRED_NODE_2,ROUTER_1,226.000000,6660.018080,6660.023080,-1,
3,P2P,Wired,334,ROUTER_1,WIRED_NODE_5,226.000000,6660.041160,6660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6660.051440,6660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6660.061720,6660.066720,-1,
1,P2P,Wired,335,WIRED_NODE_2,ROUTER_1,226.000000,6680.018080,6680.023080,-1,
3,P2P,Wired,335,ROUTER_1,WIRED_NODE_5,226.000000,6680.041160,6680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6680.051440,6680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6680.061720,6680.066720,-1,
1,P2P,Wired,336,WIRED_NODE_2,ROUTER_1,226.000000,6700.018080,6700.023080,-1,
3,P2P,Wired,336,ROUTER_1,WIRED_NODE_5,226.000000,6700.041160,6700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6700.051440,6700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6700.061720,6700.066720,-1,
1,P2P,Wired,337,WIRED_NODE_2,ROUTER_1,226.000000,6720.018080,6720.023080,-1,
3,P2P,Wired,337,ROUTER_1,WIRED_NODE_5,226.000000,6720.041160,6720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6720.051440,6720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6720.061720,6720.066720,-1,
1,P2P,Wired,338,WIRED_NODE_2,ROUTER_1,226.000000,6740.018080,6740.023080,-1,
3,P2P,Wired,338,ROUTER_1,WIRED_NODE_5,226.000000,6740.041160,6740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6740.051440,6740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6740.061720,6740.066720,-1,
1,P2P,Wired,339,WIRED_NODE_2,ROUTER_1,226.000000,6760.018080,6760.023080,-1,
3,P2P,Wired,339,ROUTER_1,WIRED_NODE_5,226.000000,6760.041160,6760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6760.051440,6760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6760.061720,6760.066720,-1,
1,P2P,Wired,340,WIRED_NODE_2,ROUTER_1,226.000000,6780.018080,6780.023080,-1,
3,P2P,Wired,340,ROUTER_1,WIRED_NODE_5,226.000000,6780.041160,6780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6780.051440,6780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6780.061720,6780.066720,-1,
1,P2P,Wired,341,WIRED_NODE_2,ROUTER_1,226.000000,6800.018080,6800.023080,-1,
3,P2P,Wired,341,ROUTER_1,WIRED_NODE_5,226.000000,6800.041160,6800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6800.051440,6800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6800.061720,6800.066720,-1,
1,P2P,Wired,342,WIRED_NODE_2,ROUTER_1,226.000000,6820.018080,6820.023080,-1,
3,P2P,Wired,342,ROUTER_1,WIRED_NODE_5,226.000000,6820.041160,6820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6820.051440,6820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6820.061720,6820.066720,-1,
1,P2P,Wired,343,WIRED_NODE_2,ROUTER_1,226.000000,6840.018080,6840.023080,-1,
3,P2P,Wired,343,ROUTER_1,WIRED_NODE_5,226.000000,6840.041160,6840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6840.051440,6840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6840.061720,6840.066720,-1,
1,P2P,Wired,344,WIRED_NODE_2,ROUTER_1,226.000000,6860.018080,6860.023080,-1,
3,P2P,Wired,344,ROUTER_1,WIRED_NODE_5,226.000000,6860.041160,6860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6860.051440,6860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6860.061720,6860.066720,-1,
1,P2P,Wired,345,WIRED_NODE_2,ROUTER_1,226.000000,6880.018080,6880.023080,-1,
3,P2P,Wired,345,ROUTER_1,WIRED_NODE_5,226.000000,6880.041160,6880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6880.051440,6880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6880.061720,6880.066720,-1,
1,P2P,Wired,346,WIRED_NODE_2,ROUTER_1,226.000000,6900.018080,6900.023080,-1,
3,P2P,Wired,346,ROUTER_1,WIRED_NODE_5,226.000000,6900.041160,6900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6900.051440,6900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6900.061720,6900.066720,-1,
1,P2P,Wired,347,WIRED_NODE_2,ROUTER_1,226.000000,6920.018080,6920.023080,-1,
3,P2P,Wired,347,ROUTER_1,WIRED_NODE_5,226.000000,6920.041160,6920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6920.051440,6920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6920.061720,6920.066720,-1,
1,P2P,Wired,348,WIRED_NODE_2,ROUTER_1,226.000000,6940.018080,6940.023080,-1,
3,P2P,Wired,348,ROUTER_1,WIRED_NODE_5,226.000000,6940.041160,6940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6940.051440,6940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6940.061720,6940.066720,-1,
1,P2P,Wired,349,WIRED_NODE_2,ROUTER_1,226.000000,6960.018080,6960.023080,-1,
3,P2P,Wired,349,ROUTER_1,WIRED_NODE_5,226.000000,6960.041160,6960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6960.051440,6960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6960.061720,6960.066720,-1,
1,P2P,Wired,350,WIRED_NODE_2,ROUTER_1,226.000000,6980.018080,6980.023080,-1,
3,P2P,Wired,350,ROUTER_1,WIRED_NODE_5,226.000000,6980.041160,6980.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,6980.051440,6980.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,6980.061720,6980.066720,-1,
1,P2P,Wired,351,WIRED_NODE_2,ROUTER_1,226.000000,7000.018080,7000.023080,-1,
3,P2P,Wired,351,ROUTER_1,WIRED_NODE_5,226.000000,7000.041160,7000.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7000.051440,7000.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7000.061720,7000.066720,-1,
1,P2P,Wired,352,WIRED_NODE_2,ROUTER_1,226.000000,7020.018080,7020.023080,-1,
3,P2P,Wired,352,ROUTER_1,WIRED_NODE_5,226.000000,7020.041160,7020.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7020.051440,7020.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7020.061720,7020.066720,-1,
1,P2P,Wired,353,WIRED_NODE_2,ROUTER_1,226.000000,7040.018080,7040.023080,-1,
3,P2P,Wired,353,ROUTER_1,WIRED_NODE_5,226.000000,7040.041160,7040.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7040.051440,7040.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7040.061720,7040.066720,-1,
1,P2P,Wired,354,WIRED_NODE_2,ROUTER_1,226.000000,7060.018080,7060.023080,-1,
3,P2P,Wired,354,ROUTER_1,WIRED_NODE_5,226.000000,7060.041160,7060.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7060.051440,7060.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7060.061720,7060.066720,-1,
1,P2P,Wired,355,WIRED_NODE_2,ROUTER_1,226.000000,7080.018080,7080.023080,-1,
3,P2P,Wired,355,ROUTER_1,WIRED_NODE_5,226.000000,7080.041160,7080.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7080.051440,7080.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7080.061720,7080.066720,-1,
1,P2P,Wired,356,WIRED_NODE_2,ROUTER_1,226.000000,7100.018080,7100.023080,-1,
3,P2P,Wired,356,ROUTER_1,WIRED_NODE_5,226.000000,7100.041160,7100.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7100.051440,7100.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7100.061720,7100.066720,-1,
1,P2P,Wired,357,WIRED_NODE_2,ROUTER_1,226.000000,7120.018080,7120.023080,-1,
3,P2P,Wired,357,ROUTER_1,WIRED_NODE_5,226.000000,7120.041160,7120.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7120.051440,7120.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7120.061720,7120.066720,-1,
1,P2P,Wired,358,WIRED_NODE_2,ROUTER_1,226.000000,7140.018080,7140.023080,-1,
3,P2P,Wired,358,ROUTER_1,WIRED_NODE_5,226.000000,7140.041160,7140.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7140.051440,7140.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7140.061720,7140.066720,-1,
1,P2P,Wired,359,WIRED_NODE_2,ROUTER_1,226.000000,7160.018080,7160.023080,-1,
3,P2P,Wired,359,ROUTER_1,WIRED_NODE_5,226.000000,7160.041160,7160.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7160.051440,7160.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7160.061720,7160.066720,-1,
1,P2P,Wired,360,WIRED_NODE_2,ROUTER_1,226.000000,7180.018080,7180.023080,-1,
3,P2P,Wired,360,ROUTER_1,WIRED_NODE_5,226.000000,7180.041160,7180.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7180.051440,7180.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7180.061720,7180.066720,-1,
1,P2P,Wired,361,WIRED_NODE_2,ROUTER_1,226.000000,7200.018080,7200.023080,-1,
3,P2P,Wired,361,ROUTER_1,WIRED_NODE_5,226.000000,7200.041160,7200.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7200.051440,7200.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7200.061720,7200.066720,-1,
1,P2P,Wired,362,WIRED_NODE_2,ROUTER_1,226.000000,7220.018080,7220.023080,-1,
3,P2P,Wired,362,ROUTER_1,WIRED_NODE_5,226.000000,7220.041160,7220.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7220.051440,7220.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7220.061720,7220.066720,-1,
1,P2P,Wired,363,WIRED_NODE_2,ROUTER_1,226.000000,7240.018080,7240.023080,-1,
3,P2P,Wired,363,ROUTER_1,WIRED_NODE_5,226.000000,7240.041160,7240.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7240.051440,7240.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7240.061720,7240.066720,-1,
1,P2P,Wired,364,WIRED_NODE_2,ROUTER_1,226.000000,7260.018080,7260.023080,-1,
3,P2P,Wired,364,ROUTER_1,WIRED_NODE_5,226.000000,7260.041160,7260.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7260.051440,7260.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7260.061720,7260.066720,-1,
1,P2P,Wired,365,WIRED_NODE_2,ROUTER_1,226.000000,7280.018080,7280.023080,-1,
3,P2P,Wired,365,ROUTER_1,WIRED_NODE_5,226.000000,7280.041160,7280.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7280.051440,7280.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7280.061720,7280.066720,-1,
1,P2P,Wired,366,WIRED_NODE_2,ROUTER_1,226.000000,7300.018080,7300.023080,-1,
3,P2P,Wired,366,ROUTER_1,WIRED_NODE_5,226.000000,7300.041160,7300.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7300.051440,7300.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7300.061720,7300.066720,-1,
1,P2P,Wired,367,WIRED_NODE_2,ROUTER_1,226.000000,7320.018080,7320.023080,-1,
3,P2P,Wired,367,ROUTER_1,WIRED_NODE_5,226.000000,7320.041160,7320.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7320.051440,7320.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7320.061720,7320.066720,-1,
1,P2P,Wired,368,WIRED_NODE_2,ROUTER_1,226.000000,7340.018080,7340.023080,-1,
3,P2P,Wired,368,ROUTER_1,WIRED_NODE_5,226.000000,7340.041160,7340.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7340.051440,7340.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7340.061720,7340.066720,-1,
1,P2P,Wired,369,WIRED_NODE_2,ROUTER_1,226.000000,7360.018080,7360.023080,-1,
3,P2P,Wired,369,ROUTER_1,WIRED_NODE_5,226.000000,7360.041160,7360.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7360.051440,7360.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7360.061720,7360.066720,-1,
1,P2P,Wired,370,WIRED_NODE_2,ROUTER_1,226.000000,7380.018080,7380.023080,-1,
3,P2P,Wired,370,ROUTER_1,WIRED_NODE_5,226.000000,7380.041160,7380.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7380.051440,7380.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7380.061720,7380.066720,-1,
1,P2P,Wired,371,WIRED_NODE_2,ROUTER_1,226.000000,7400.018080,7400.023080,-1,
3,P2P,Wired,371,ROUTER_1,WIRED_NODE_5,226.000000,7400.041160,7400.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7400.051440,7400.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7400.061720,7400.066720,-1,
1,P2P,Wired,372,WIRED_NODE_2,ROUTER_1,226.000000,7420.018080,7420.023080,-1,
3,P2P,Wired,372,ROUTER_1,WIRED_NODE_5,226.000000,7420.041160,7420.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7420.051440,7420.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7420.061720,7420.066720,-1,
1,P2P,Wired,373,WIRED_NODE_2,ROUTER_1,226.000000,7440.018080,7440.023080,-1,
3,P2P,Wired,373,ROUTER_1,WIRED_NODE_5,226.000000,7440.041160,7440.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7440.051440,7440.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7440.061720,7440.066720,-1,
1,P2P,Wired,374,WIRED_NODE_2,ROUTER_1,226.000000,7460.018080,7460.023080,-1,
3,P2P,Wired,374,ROUTER_1,WIRED_NODE_5,226.000000,7460.041160,7460.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7460.051440,7460.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7460.061720,7460.066720,-1,
1,P2P,Wired,375,WIRED_NODE_2,ROUTER_1,226.000000,7480.018080,7480.023080,-1,
3,P2P,Wired,375,ROUTER_1,WIRED_NODE_5,226.000000,7480.041160,7480.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7480.051440,7480.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7480.061720,7480.066720,-1,
1,P2P,Wired,376,WIRED_NODE_2,ROUTER_1,226.000000,7500.018080,7500.023080,-1,
3,P2P,Wired,376,ROUTER_1,WIRED_NODE_5,226.000000,7500.041160,7500.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7500.051440,7500.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7500.061720,7500.066720,-1,
1,P2P,Wired,377,WIRED_NODE_2,ROUTER_1,226.000000,7520.018080,7520.023080,-1,
3,P2P,Wired,377,ROUTER_1,WIRED_NODE_5,226.000000,7520.041160,7520.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7520.051440,7520.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7520.061720,7520.066720,-1,
1,P2P,Wired,378,WIRED_NODE_2,ROUTER_1,226.000000,7540.018080,7540.023080,-1,
3,P2P,Wired,378,ROUTER_1,WIRED_NODE_5,226.000000,7540.041160,7540.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7540.051440,7540.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7540.061720,7540.066720,-1,
1,P2P,Wired,379,WIRED_NODE_2,ROUTER_1,226.000000,7560.018080,7560.023080,-1,
3,P2P,Wired,379,ROUTER_1,WIRED_NODE_5,226.000000,7560.041160,7560.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7560.051440,7560.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7560.061720,7560.066720,-1,
1,P2P,Wired,380,WIRED_NODE_2,ROUTER_1,226.000000,7580.018080,7580.023080,-1,
3,P2P,Wired,380,ROUTER_1,WIRED_NODE_5,226.000000,7580.041160,7580.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7580.051440,7580.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7580.061720,7580.066720,-1,
1,P2P,Wired,381,WIRED_NODE_2,ROUTER_1,226.000000,7600.018080,7600.023080,-1,
3,P2P,Wired,381,ROUTER_1,WIRED_NODE_5,226.000000,7600.041160,7600.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7600.051440,7600.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7600.061720,7600.066720,-1,
1,P2P,Wired,382,WIRED_NODE_2,ROUTER_1,226.000000,7620.018080,7620.023080,-1,
3,P2P,Wired,382,ROUTER_1,WIRED_NODE_5,226.000000,7620.041160,7620.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7620.051440,7620.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7620.061720,7620.066720,-1,
1,P2P,Wired,383,WIRED_NODE_2,ROUTER_1,226.000000,7640.018080,7640.023080,-1,
3,P2P,Wired,383,ROUTER_1,WIRED_NODE_5,226.000000,7640.041160,7640.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7640.051440,7640.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7640.061720,7640.066720,-1,
1,P2P,Wired,384,WIRED_NODE_2,ROUTER_1,226.000000,7660.018080,7660.023080,-1,
3,P2P,Wired,384,ROUTER_1,WIRED_NODE_5,226.000000,7660.041160,7660.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7660.051440,7660.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7660.061720,7660.066720,-1,
1,P2P,Wired,385,WIRED_NODE_2,ROUTER_1,226.000000,7680.018080,7680.023080,-1,
3,P2P,Wired,385,ROUTER_1,WIRED_NODE_5,226.000000,7680.041160,7680.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7680.051440,7680.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7680.061720,7680.066720,-1,
1,P2P,Wired,386,WIRED_NODE_2,ROUTER_1,226.000000,7700.018080,7700.023080,-1,
3,P2P,Wired,386,ROUTER_1,WIRED_NODE_5,226.000000,7700.041160,7700.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7700.051440,7700.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7700.061720,7700.066720,-1,
1,P2P,Wired,387,WIRED_NODE_2,ROUTER_1,226.000000,7720.018080,7720.023080,-1,
3,P2P,Wired,387,ROUTER_1,WIRED_NODE_5,226.000000,7720.041160,7720.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7720.051440,7720.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7720.061720,7720.066720,-1,
1,P2P,Wired,388,WIRED_NODE_2,ROUTER_1,226.000000,7740.018080,7740.023080,-1,
3,P2P,Wired,388,ROUTER_1,WIRED_NODE_5,226.000000,7740.041160,7740.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7740.051440,7740.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7740.061720,7740.066720,-1,
1,P2P,Wired,389,WIRED_NODE_2,ROUTER_1,226.000000,7760.018080,7760.023080,-1,
3,P2P,Wired,389,ROUTER_1,WIRED_NODE_5,226.000000,7760.041160,7760.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7760.051440,7760.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7760.061720,7760.066720,-1,
1,P2P,Wired,390,WIRED_NODE_2,ROUTER_1,226.000000,7780.018080,7780.023080,-1,
3,P2P,Wired,390,ROUTER_1,WIRED_NODE_5,226.000000,7780.041160,7780.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7780.051440,7780.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7780.061720,7780.066720,-1,
1,P2P,Wired,391,WIRED_NODE_2,ROUTER_1,226.000000,7800.018080,7800.023080,-1,
3,P2P,Wired,391,ROUTER_1,WIRED_NODE_5,226.000000,7800.041160,7800.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7800.051440,7800.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7800.061720,7800.066720,-1,
1,P2P,Wired,392,WIRED_NODE_2,ROUTER_1,226.000000,7820.018080,7820.023080,-1,
3,P2P,Wired,392,ROUTER_1,WIRED_NODE_5,226.000000,7820.041160,7820.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7820.051440,7820.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7820.061720,7820.066720,-1,
1,P2P,Wired,393,WIRED_NODE_2,ROUTER_1,226.000000,7840.018080,7840.023080,-1,
3,P2P,Wired,393,ROUTER_1,WIRED_NODE_5,226.000000,7840.041160,7840.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7840.051440,7840.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7840.061720,7840.066720,-1,
1,P2P,Wired,394,WIRED_NODE_2,ROUTER_1,226.000000,7860.018080,7860.023080,-1,
3,P2P,Wired,394,ROUTER_1,WIRED_NODE_5,226.000000,7860.041160,7860.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7860.051440,7860.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7860.061720,7860.066720,-1,
1,P2P,Wired,395,WIRED_NODE_2,ROUTER_1,226.000000,7880.018080,7880.023080,-1,
3,P2P,Wired,395,ROUTER_1,WIRED_NODE_5,226.000000,7880.041160,7880.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7880.051440,7880.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7880.061720,7880.066720,-1,
1,P2P,Wired,396,WIRED_NODE_2,ROUTER_1,226.000000,7900.018080,7900.023080,-1,
3,P2P,Wired,396,ROUTER_1,WIRED_NODE_5,226.000000,7900.041160,7900.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7900.051440,7900.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7900.061720,7900.066720,-1,
1,P2P,Wired,397,WIRED_NODE_2,ROUTER_1,226.000000,7920.018080,7920.023080,-1,
3,P2P,Wired,397,ROUTER_1,WIRED_NODE_5,226.000000,7920.041160,7920.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7920.051440,7920.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7920.061720,7920.066720,-1,
1,P2P,Wired,398,WIRED_NODE_2,ROUTER_1,226.000000,7940.018080,7940.023080,-1,
3,P2P,Wired,398,ROUTER_1,WIRED_NODE_5,226.000000,7940.041160,7940.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7940.051440,7940.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7940.061720,7940.066720,-1,
1,P2P,Wired,399,WIRED_NODE_2,ROUTER_1,226.000000,7960.018080,7960.023080,-1,
3,P2P,Wired,399,ROUTER_1,WIRED_NODE_5,226.000000,7960.041160,7960.046160,-1,
3,P2P,Wired,0,WIRED_NODE_5,ROUTER_1,66.000000,7960.051440,7960.056440,-1,
1,P2P,Wired,0,ROUTER_1,WIRED_NODE_2,66.000000,7960.061720,7960.066720,-1,
